Tecnica,Metodo,Modelo,Parametros,Tiempo,Accuracy Todas,Accuracy Aceptadas,F1 score Todas,F1 score Aceptadas,len(rejected),rejected
Chi2,<class 'sklearn.feature_selection._univariate_selection.GenericUnivariateSelect'>,DecisionTreeClassifier(),{},0.012966156005859375,0.9424603174603174,0.8604497354497355,0.9172932330827068,0.8217054263565892,29,"['symmetry_se', 'fractal_dimension_worst', 'concavity_mean', 'smoothness_se', 'fractal_dimension_mean', 'radius_se', 'texture_se', 'area_worst', 'area_se', 'fractal_dimension_se', 'smoothness_mean', 'area_mean', 'concavity_worst', 'radius_mean', 'symmetry_mean', 'perimeter_se', 'texture_mean', 'texture_worst', 'smoothness_worst', 'compactness_worst', 'concave points_worst', 'symmetry_worst', 'compactness_mean', 'perimeter_mean', 'concavity_se', 'perimeter_worst', 'radius_worst', 'concave points_se', 'compactness_se']"
Chi2,<class 'sklearn.feature_selection._univariate_selection.GenericUnivariateSelect'>,"DecisionTreeClassifier(max_depth=1, max_leaf_nodes=3)",{},0.013961315155029297,0.8935185185185185,0.8935185185185185,0.8615384615384615,0.8615384615384615,29,"['symmetry_se', 'fractal_dimension_worst', 'concavity_mean', 'smoothness_se', 'fractal_dimension_mean', 'radius_se', 'texture_se', 'area_worst', 'area_se', 'fractal_dimension_se', 'smoothness_mean', 'area_mean', 'concavity_worst', 'radius_mean', 'symmetry_mean', 'perimeter_se', 'texture_mean', 'texture_worst', 'smoothness_worst', 'compactness_worst', 'concave points_worst', 'symmetry_worst', 'compactness_mean', 'perimeter_mean', 'concavity_se', 'perimeter_worst', 'radius_worst', 'concave points_se', 'compactness_se']"
Chi2,<class 'sklearn.feature_selection._univariate_selection.GenericUnivariateSelect'>,"DecisionTreeClassifier(max_depth=10, max_leaf_nodes=5)",{},0.012964487075805664,0.9391534391534391,0.8968253968253967,0.916030534351145,0.8636363636363636,29,"['symmetry_se', 'fractal_dimension_worst', 'concavity_mean', 'smoothness_se', 'fractal_dimension_mean', 'radius_se', 'texture_se', 'area_worst', 'area_se', 'fractal_dimension_se', 'smoothness_mean', 'area_mean', 'concavity_worst', 'radius_mean', 'symmetry_mean', 'perimeter_se', 'texture_mean', 'texture_worst', 'smoothness_worst', 'compactness_worst', 'concave points_worst', 'symmetry_worst', 'compactness_mean', 'perimeter_mean', 'concavity_se', 'perimeter_worst', 'radius_worst', 'concave points_se', 'compactness_se']"
Chi2,<class 'sklearn.feature_selection._univariate_selection.GenericUnivariateSelect'>,"XGBClassifier()",{},0.01495981216430664,0.9794973544973544,0.8968253968253967,0.976,0.8636363636363636,29,"['symmetry_se', 'fractal_dimension_worst', 'concavity_mean', 'smoothness_se', 'fractal_dimension_mean', 'radius_se', 'texture_se', 'area_worst', 'area_se', 'fractal_dimension_se', 'smoothness_mean', 'area_mean', 'concavity_worst', 'radius_mean', 'symmetry_mean', 'perimeter_se', 'texture_mean', 'texture_worst', 'smoothness_worst', 'compactness_worst', 'concave points_worst', 'symmetry_worst', 'compactness_mean', 'perimeter_mean', 'concavity_se', 'perimeter_worst', 'radius_worst', 'concave points_se', 'compactness_se']"
Chi2,<class 'sklearn.feature_selection._univariate_selection.GenericUnivariateSelect'>,LogisticRegression(),{},0.01595759391784668,0.9589947089947091,0.878968253968254,0.9516129032258064,0.848,29,"['symmetry_se', 'fractal_dimension_worst', 'concavity_mean', 'smoothness_se', 'fractal_dimension_mean', 'radius_se', 'texture_se', 'area_worst', 'area_se', 'fractal_dimension_se', 'smoothness_mean', 'area_mean', 'concavity_worst', 'radius_mean', 'symmetry_mean', 'perimeter_se', 'texture_mean', 'texture_worst', 'smoothness_worst', 'compactness_worst', 'concave points_worst', 'symmetry_worst', 'compactness_mean', 'perimeter_mean', 'concavity_se', 'perimeter_worst', 'radius_worst', 'concave points_se', 'compactness_se']"
Chi2,<class 'sklearn.feature_selection._univariate_selection.GenericUnivariateSelect'>,LogisticRegression(max_iter=1000),{},0.011968135833740234,0.966931216931217,0.878968253968254,0.96,0.848,29,"['symmetry_se', 'fractal_dimension_worst', 'concavity_mean', 'smoothness_se', 'fractal_dimension_mean', 'radius_se', 'texture_se', 'area_worst', 'area_se', 'fractal_dimension_se', 'smoothness_mean', 'area_mean', 'concavity_worst', 'radius_mean', 'symmetry_mean', 'perimeter_se', 'texture_mean', 'texture_worst', 'smoothness_worst', 'compactness_worst', 'concave points_worst', 'symmetry_worst', 'compactness_mean', 'perimeter_mean', 'concavity_se', 'perimeter_worst', 'radius_worst', 'concave points_se', 'compactness_se']"
F1C,<class 'sklearn.feature_selection._univariate_selection.SelectFdr'>,RandomForestClassifier(n_estimators=10),{},0.010970354080200195,0.9656084656084656,0.9484126984126984,0.953125,0.9302325581395349,4,"['fractal_dimension_mean', 'symmetry_se', 'smoothness_se', 'texture_se']"
F1C,<class 'sklearn.feature_selection._univariate_selection.SelectFdr'>,RandomForestClassifier(n_estimators=50),{},0.012965202331542969,0.9623015873015872,0.9715608465608465,0.9523809523809523,0.9677419354838709,4,"['fractal_dimension_mean', 'symmetry_se', 'smoothness_se', 'texture_se']"
F1C,<class 'sklearn.feature_selection._univariate_selection.SelectFdr'>,RandomForestClassifier(),{},0.01393890380859375,0.9623015873015872,0.966931216931217,0.9523809523809523,0.96,4,"['fractal_dimension_mean', 'symmetry_se', 'smoothness_se', 'texture_se']"
F1C,<class 'sklearn.feature_selection._univariate_selection.SelectFdr'>,<catboost.core.CatBoostClassifier object at 0x000001E3CC4F92E0>,{},0.012809276580810547,0.9748677248677249,0.9748677248677249,0.9682539682539683,0.9682539682539683,4,"['fractal_dimension_mean', 'symmetry_se', 'smoothness_se', 'texture_se']"
F1C,<class 'sklearn.feature_selection._univariate_selection.SelectFdr'>,<catboost.core.CatBoostClassifier object at 0x000001E3CC4F9340>,{},0.011968135833740234,0.9715608465608465,0.9748677248677249,0.9677419354838709,0.9682539682539683,4,"['fractal_dimension_mean', 'symmetry_se', 'smoothness_se', 'texture_se']"
F1C,<class 'sklearn.feature_selection._univariate_selection.SelectFdr'>,<catboost.core.CatBoostClassifier object at 0x000001E3CC4F93A0>,{},0.011968374252319336,0.9715608465608465,0.9715608465608465,0.9677419354838709,0.9677419354838709,4,"['fractal_dimension_mean', 'symmetry_se', 'smoothness_se', 'texture_se']"
F1C,<class 'sklearn.feature_selection._univariate_selection.SelectFdr'>,DecisionTreeClassifier(),{},0.010972261428833008,0.9563492063492063,0.960978835978836,0.9384615384615386,0.9457364341085271,4,"['fractal_dimension_mean', 'symmetry_se', 'smoothness_se', 'texture_se']"
F1C,<class 'sklearn.feature_selection._univariate_selection.SelectFdr'>,"DecisionTreeClassifier(max_depth=1, max_leaf_nodes=3)",{},0.012966632843017578,0.8935185185185185,0.8935185185185185,0.8615384615384615,0.8615384615384615,4,"['fractal_dimension_mean', 'symmetry_se', 'smoothness_se', 'texture_se']"
F1C,<class 'sklearn.feature_selection._univariate_selection.SelectFdr'>,"DecisionTreeClassifier(max_depth=10, max_leaf_nodes=5)",{},0.01296544075012207,0.9391534391534391,0.9391534391534391,0.916030534351145,0.916030534351145,4,"['fractal_dimension_mean', 'symmetry_se', 'smoothness_se', 'texture_se']"
F1C,<class 'sklearn.feature_selection._univariate_selection.SelectFdr'>,"XGBClassifier()",{},0.015958070755004883,0.9794973544973544,0.9748677248677249,0.976,0.9682539682539683,4,"['fractal_dimension_mean', 'symmetry_se', 'smoothness_se', 'texture_se']"
F1C,<class 'sklearn.feature_selection._univariate_selection.SelectFdr'>,LogisticRegression(),{},0.014960289001464844,0.9589947089947091,0.9556878306878307,0.9516129032258064,0.9508196721311476,4,"['fractal_dimension_mean', 'symmetry_se', 'smoothness_se', 'texture_se']"
F1C,<class 'sklearn.feature_selection._univariate_selection.SelectFdr'>,LogisticRegression(max_iter=1000),{},0.011968851089477539,0.966931216931217,0.9748677248677249,0.96,0.9682539682539683,4,"['fractal_dimension_mean', 'symmetry_se', 'smoothness_se', 'texture_se']"
F1C,<class 'sklearn.feature_selection._univariate_selection.SelectFpr'>,RandomForestClassifier(n_estimators=10),{},0.011967658996582031,0.9543650793650793,0.9874338624338623,0.944,0.9841269841269841,4,"['fractal_dimension_mean', 'symmetry_se', 'smoothness_se', 'texture_se']"
F1C,<class 'sklearn.feature_selection._univariate_selection.SelectFpr'>,RandomForestClassifier(n_estimators=50),{},0.012845277786254883,0.966931216931217,0.9623015873015872,0.96,0.9523809523809523,4,"['fractal_dimension_mean', 'symmetry_se', 'smoothness_se', 'texture_se']"
F1C,<class 'sklearn.feature_selection._univariate_selection.SelectFpr'>,RandomForestClassifier(),{},0.013934850692749023,0.966931216931217,0.966931216931217,0.96,0.96,4,"['fractal_dimension_mean', 'symmetry_se', 'smoothness_se', 'texture_se']"
F1C,<class 'sklearn.feature_selection._univariate_selection.SelectFpr'>,<catboost.core.CatBoostClassifier object at 0x000001E3CC4F92E0>,{},0.012938976287841797,0.9748677248677249,0.9748677248677249,0.9682539682539683,0.9682539682539683,4,"['fractal_dimension_mean', 'symmetry_se', 'smoothness_se', 'texture_se']"
F1C,<class 'sklearn.feature_selection._univariate_selection.SelectFpr'>,<catboost.core.CatBoostClassifier object at 0x000001E3CC4F9340>,{},0.010971546173095703,0.9715608465608465,0.9748677248677249,0.9677419354838709,0.9682539682539683,4,"['fractal_dimension_mean', 'symmetry_se', 'smoothness_se', 'texture_se']"
F1C,<class 'sklearn.feature_selection._univariate_selection.SelectFpr'>,<catboost.core.CatBoostClassifier object at 0x000001E3CC4F93A0>,{},0.010972023010253906,0.9715608465608465,0.9715608465608465,0.9677419354838709,0.9677419354838709,4,"['fractal_dimension_mean', 'symmetry_se', 'smoothness_se', 'texture_se']"
F1C,<class 'sklearn.feature_selection._univariate_selection.SelectFpr'>,DecisionTreeClassifier(),{},0.011967897415161133,0.9563492063492063,0.9470899470899471,0.9384615384615386,0.9242424242424243,4,"['fractal_dimension_mean', 'symmetry_se', 'smoothness_se', 'texture_se']"
F1C,<class 'sklearn.feature_selection._univariate_selection.SelectFpr'>,"DecisionTreeClassifier(max_depth=1, max_leaf_nodes=3)",{},0.012964725494384766,0.8935185185185185,0.8935185185185185,0.8615384615384615,0.8615384615384615,4,"['fractal_dimension_mean', 'symmetry_se', 'smoothness_se', 'texture_se']"
F1C,<class 'sklearn.feature_selection._univariate_selection.SelectFpr'>,"DecisionTreeClassifier(max_depth=10, max_leaf_nodes=5)",{},0.014310121536254883,0.9391534391534391,0.9391534391534391,0.916030534351145,0.916030534351145,4,"['fractal_dimension_mean', 'symmetry_se', 'smoothness_se', 'texture_se']"
F1C,<class 'sklearn.feature_selection._univariate_selection.SelectFpr'>,"XGBClassifier()",{},0.014963626861572266,0.9794973544973544,0.9748677248677249,0.976,0.9682539682539683,4,"['fractal_dimension_mean', 'symmetry_se', 'smoothness_se', 'texture_se']"
F1C,<class 'sklearn.feature_selection._univariate_selection.SelectFpr'>,LogisticRegression(),{},0.014960765838623047,0.9589947089947091,0.9556878306878307,0.9516129032258064,0.9508196721311476,4,"['fractal_dimension_mean', 'symmetry_se', 'smoothness_se', 'texture_se']"
F1C,<class 'sklearn.feature_selection._univariate_selection.SelectFpr'>,LogisticRegression(max_iter=1000),{},0.011967182159423828,0.966931216931217,0.9748677248677249,0.96,0.9682539682539683,4,"['fractal_dimension_mean', 'symmetry_se', 'smoothness_se', 'texture_se']"
F1C,<class 'sklearn.feature_selection._univariate_selection.SelectFwe'>,RandomForestClassifier(n_estimators=10),{},0.010971307754516602,0.9576719576719577,0.9636243386243386,0.9448818897637795,0.9593495934959351,4,"['fractal_dimension_mean', 'symmetry_se', 'smoothness_se', 'texture_se']"
F1C,<class 'sklearn.feature_selection._univariate_selection.SelectFwe'>,RandomForestClassifier(n_estimators=50),{},0.013953685760498047,0.9636243386243386,0.9589947089947091,0.9593495934959351,0.9516129032258064,4,"['fractal_dimension_mean', 'symmetry_se', 'smoothness_se', 'texture_se']"
F1C,<class 'sklearn.feature_selection._univariate_selection.SelectFwe'>,RandomForestClassifier(),{},0.01504373550415039,0.966931216931217,0.966931216931217,0.96,0.96,4,"['fractal_dimension_mean', 'symmetry_se', 'smoothness_se', 'texture_se']"
F1C,<class 'sklearn.feature_selection._univariate_selection.SelectFwe'>,<catboost.core.CatBoostClassifier object at 0x000001E3CC4F92E0>,{},0.012937784194946289,0.9748677248677249,0.9748677248677249,0.9682539682539683,0.9682539682539683,4,"['fractal_dimension_mean', 'symmetry_se', 'smoothness_se', 'texture_se']"
F1C,<class 'sklearn.feature_selection._univariate_selection.SelectFwe'>,<catboost.core.CatBoostClassifier object at 0x000001E3CC4F9340>,{},0.010970830917358398,0.9715608465608465,0.9748677248677249,0.9677419354838709,0.9682539682539683,4,"['fractal_dimension_mean', 'symmetry_se', 'smoothness_se', 'texture_se']"
F1C,<class 'sklearn.feature_selection._univariate_selection.SelectFwe'>,<catboost.core.CatBoostClassifier object at 0x000001E3CC4F93A0>,{},0.011967897415161133,0.9715608465608465,0.9715608465608465,0.9677419354838709,0.9677419354838709,4,"['fractal_dimension_mean', 'symmetry_se', 'smoothness_se', 'texture_se']"
F1C,<class 'sklearn.feature_selection._univariate_selection.SelectFwe'>,DecisionTreeClassifier(),{},0.012964487075805664,0.960978835978836,0.960978835978836,0.9457364341085271,0.9457364341085271,4,"['fractal_dimension_mean', 'symmetry_se', 'smoothness_se', 'texture_se']"
F1C,<class 'sklearn.feature_selection._univariate_selection.SelectFwe'>,"DecisionTreeClassifier(max_depth=1, max_leaf_nodes=3)",{},0.011968612670898438,0.8935185185185185,0.8935185185185185,0.8615384615384615,0.8615384615384615,4,"['fractal_dimension_mean', 'symmetry_se', 'smoothness_se', 'texture_se']"
F1C,<class 'sklearn.feature_selection._univariate_selection.SelectFwe'>,"DecisionTreeClassifier(max_depth=10, max_leaf_nodes=5)",{},0.011703014373779297,0.9391534391534391,0.9391534391534391,0.916030534351145,0.916030534351145,4,"['fractal_dimension_mean', 'symmetry_se', 'smoothness_se', 'texture_se']"
F1C,<class 'sklearn.feature_selection._univariate_selection.SelectFwe'>,"XGBClassifier()",{},0.012965679168701172,0.9794973544973544,0.9748677248677249,0.976,0.9682539682539683,4,"['fractal_dimension_mean', 'symmetry_se', 'smoothness_se', 'texture_se']"
F1C,<class 'sklearn.feature_selection._univariate_selection.SelectFwe'>,LogisticRegression(),{},0.014960527420043945,0.9589947089947091,0.9556878306878307,0.9516129032258064,0.9508196721311476,4,"['fractal_dimension_mean', 'symmetry_se', 'smoothness_se', 'texture_se']"
F1C,<class 'sklearn.feature_selection._univariate_selection.SelectFwe'>,LogisticRegression(max_iter=1000),{},0.010970830917358398,0.966931216931217,0.9748677248677249,0.96,0.9682539682539683,4,"['fractal_dimension_mean', 'symmetry_se', 'smoothness_se', 'texture_se']"
F1C,<class 'sklearn.feature_selection._univariate_selection.SelectKBest'>,RandomForestClassifier(n_estimators=10),{},0.010970830917358398,0.9623015873015872,0.9543650793650793,0.9523809523809523,0.944,20,"['fractal_dimension_worst', 'symmetry_se', 'smoothness_se', 'radius_se', 'fractal_dimension_se', 'smoothness_mean', 'concavity_worst', 'symmetry_mean', 'texture_mean', 'texture_worst', 'smoothness_worst', 'perimeter_se', 'compactness_worst', 'symmetry_worst', 'compactness_mean', 'concave points_se', 'compactness_se', 'fractal_dimension_mean', 'texture_se', 'concavity_se']"
F1C,<class 'sklearn.feature_selection._univariate_selection.SelectKBest'>,RandomForestClassifier(n_estimators=50),{},0.014041900634765625,0.966931216931217,0.966931216931217,0.96,0.96,20,"['fractal_dimension_worst', 'symmetry_se', 'smoothness_se', 'radius_se', 'fractal_dimension_se', 'smoothness_mean', 'concavity_worst', 'symmetry_mean', 'texture_mean', 'texture_worst', 'smoothness_worst', 'perimeter_se', 'compactness_worst', 'symmetry_worst', 'compactness_mean', 'concave points_se', 'compactness_se', 'fractal_dimension_mean', 'texture_se', 'concavity_se']"
F1C,<class 'sklearn.feature_selection._univariate_selection.SelectKBest'>,RandomForestClassifier(),{},0.011942863464355469,0.9715608465608465,0.9451058201058201,0.9677419354838709,0.9291338582677166,20,"['fractal_dimension_worst', 'symmetry_se', 'smoothness_se', 'radius_se', 'fractal_dimension_se', 'smoothness_mean', 'concavity_worst', 'symmetry_mean', 'texture_mean', 'texture_worst', 'smoothness_worst', 'perimeter_se', 'compactness_worst', 'symmetry_worst', 'compactness_mean', 'concave points_se', 'compactness_se', 'fractal_dimension_mean', 'texture_se', 'concavity_se']"
F1C,<class 'sklearn.feature_selection._univariate_selection.SelectKBest'>,<catboost.core.CatBoostClassifier object at 0x000001E3CC4F92E0>,{},0.013076066970825195,0.9748677248677249,0.9576719576719577,0.9682539682539683,0.9448818897637795,20,"['fractal_dimension_worst', 'symmetry_se', 'smoothness_se', 'radius_se', 'fractal_dimension_se', 'smoothness_mean', 'concavity_worst', 'symmetry_mean', 'texture_mean', 'texture_worst', 'smoothness_worst', 'perimeter_se', 'compactness_worst', 'symmetry_worst', 'compactness_mean', 'concave points_se', 'compactness_se', 'fractal_dimension_mean', 'texture_se', 'concavity_se']"
F1C,<class 'sklearn.feature_selection._univariate_selection.SelectKBest'>,<catboost.core.CatBoostClassifier object at 0x000001E3CC4F9340>,{},0.0109710693359375,0.9715608465608465,0.9623015873015872,0.9677419354838709,0.9523809523809523,20,"['fractal_dimension_worst', 'symmetry_se', 'smoothness_se', 'radius_se', 'fractal_dimension_se', 'smoothness_mean', 'concavity_worst', 'symmetry_mean', 'texture_mean', 'texture_worst', 'smoothness_worst', 'perimeter_se', 'compactness_worst', 'symmetry_worst', 'compactness_mean', 'concave points_se', 'compactness_se', 'fractal_dimension_mean', 'texture_se', 'concavity_se']"
F1C,<class 'sklearn.feature_selection._univariate_selection.SelectKBest'>,<catboost.core.CatBoostClassifier object at 0x000001E3CC4F93A0>,{},0.010970354080200195,0.9715608465608465,0.966931216931217,0.9677419354838709,0.96,20,"['fractal_dimension_worst', 'symmetry_se', 'smoothness_se', 'radius_se', 'fractal_dimension_se', 'smoothness_mean', 'concavity_worst', 'symmetry_mean', 'texture_mean', 'texture_worst', 'smoothness_worst', 'perimeter_se', 'compactness_worst', 'symmetry_worst', 'compactness_mean', 'concave points_se', 'compactness_se', 'fractal_dimension_mean', 'texture_se', 'concavity_se']"
F1C,<class 'sklearn.feature_selection._univariate_selection.SelectKBest'>,DecisionTreeClassifier(),{},0.010970115661621094,0.9470899470899471,0.9464285714285714,0.9242424242424243,0.9354838709677418,20,"['fractal_dimension_worst', 'symmetry_se', 'smoothness_se', 'radius_se', 'fractal_dimension_se', 'smoothness_mean', 'concavity_worst', 'symmetry_mean', 'texture_mean', 'texture_worst', 'smoothness_worst', 'perimeter_se', 'compactness_worst', 'symmetry_worst', 'compactness_mean', 'concave points_se', 'compactness_se', 'fractal_dimension_mean', 'texture_se', 'concavity_se']"
F1C,<class 'sklearn.feature_selection._univariate_selection.SelectKBest'>,"DecisionTreeClassifier(max_depth=1, max_leaf_nodes=3)",{},0.01200103759765625,0.8935185185185185,0.8935185185185185,0.8615384615384615,0.8615384615384615,20,"['fractal_dimension_worst', 'symmetry_se', 'smoothness_se', 'radius_se', 'fractal_dimension_se', 'smoothness_mean', 'concavity_worst', 'symmetry_mean', 'texture_mean', 'texture_worst', 'smoothness_worst', 'perimeter_se', 'compactness_worst', 'symmetry_worst', 'compactness_mean', 'concave points_se', 'compactness_se', 'fractal_dimension_mean', 'texture_se', 'concavity_se']"
F1C,<class 'sklearn.feature_selection._univariate_selection.SelectKBest'>,"DecisionTreeClassifier(max_depth=10, max_leaf_nodes=5)",{},0.010740995407104492,0.9391534391534391,0.9332010582010581,0.916030534351145,0.9037037037037037,20,"['fractal_dimension_worst', 'symmetry_se', 'smoothness_se', 'radius_se', 'fractal_dimension_se', 'smoothness_mean', 'concavity_worst', 'symmetry_mean', 'texture_mean', 'texture_worst', 'smoothness_worst', 'perimeter_se', 'compactness_worst', 'symmetry_worst', 'compactness_mean', 'concave points_se', 'compactness_se', 'fractal_dimension_mean', 'texture_se', 'concavity_se']"
F1C,<class 'sklearn.feature_selection._univariate_selection.SelectKBest'>,"XGBClassifier()",{},0.012943029403686523,0.9794973544973544,0.9451058201058201,0.976,0.9291338582677166,20,"['fractal_dimension_worst', 'symmetry_se', 'smoothness_se', 'radius_se', 'fractal_dimension_se', 'smoothness_mean', 'concavity_worst', 'symmetry_mean', 'texture_mean', 'texture_worst', 'smoothness_worst', 'perimeter_se', 'compactness_worst', 'symmetry_worst', 'compactness_mean', 'concave points_se', 'compactness_se', 'fractal_dimension_mean', 'texture_se', 'concavity_se']"
F1C,<class 'sklearn.feature_selection._univariate_selection.SelectKBest'>,LogisticRegression(),{},0.014960527420043945,0.9589947089947091,0.9861111111111112,0.9516129032258064,0.9767441860465117,20,"['fractal_dimension_worst', 'symmetry_se', 'smoothness_se', 'radius_se', 'fractal_dimension_se', 'smoothness_mean', 'concavity_worst', 'symmetry_mean', 'texture_mean', 'texture_worst', 'smoothness_worst', 'perimeter_se', 'compactness_worst', 'symmetry_worst', 'compactness_mean', 'concave points_se', 'compactness_se', 'fractal_dimension_mean', 'texture_se', 'concavity_se']"
F1C,<class 'sklearn.feature_selection._univariate_selection.SelectKBest'>,LogisticRegression(max_iter=1000),{},0.010971307754516602,0.966931216931217,0.9814814814814814,0.96,0.9692307692307692,20,"['fractal_dimension_worst', 'symmetry_se', 'smoothness_se', 'radius_se', 'fractal_dimension_se', 'smoothness_mean', 'concavity_worst', 'symmetry_mean', 'texture_mean', 'texture_worst', 'smoothness_worst', 'perimeter_se', 'compactness_worst', 'symmetry_worst', 'compactness_mean', 'concave points_se', 'compactness_se', 'fractal_dimension_mean', 'texture_se', 'concavity_se']"
F1C,<class 'sklearn.feature_selection._univariate_selection.SelectPercentile'>,RandomForestClassifier(n_estimators=10),{},0.012944936752319336,0.9589947089947091,0.9451058201058201,0.9516129032258064,0.9291338582677166,27,"['symmetry_se', 'fractal_dimension_worst', 'concavity_mean', 'smoothness_se', 'fractal_dimension_mean', 'radius_se', 'texture_se', 'area_worst', 'area_se', 'fractal_dimension_se', 'smoothness_mean', 'area_mean', 'concavity_worst', 'radius_mean', 'symmetry_mean', 'perimeter_se', 'texture_mean', 'texture_worst', 'smoothness_worst', 'compactness_worst', 'symmetry_worst', 'compactness_mean', 'perimeter_mean', 'concavity_se', 'radius_worst', 'concave points_se', 'compactness_se']"
F1C,<class 'sklearn.feature_selection._univariate_selection.SelectPercentile'>,RandomForestClassifier(n_estimators=50),{},0.014157533645629883,0.9748677248677249,0.9464285714285714,0.9682539682539683,0.9354838709677418,27,"['symmetry_se', 'fractal_dimension_worst', 'concavity_mean', 'smoothness_se', 'fractal_dimension_mean', 'radius_se', 'texture_se', 'area_worst', 'area_se', 'fractal_dimension_se', 'smoothness_mean', 'area_mean', 'concavity_worst', 'radius_mean', 'symmetry_mean', 'perimeter_se', 'texture_mean', 'texture_worst', 'smoothness_worst', 'compactness_worst', 'symmetry_worst', 'compactness_mean', 'perimeter_mean', 'concavity_se', 'radius_worst', 'concave points_se', 'compactness_se']"
F1C,<class 'sklearn.feature_selection._univariate_selection.SelectPercentile'>,RandomForestClassifier(),{},0.013934135437011719,0.9623015873015872,0.9464285714285714,0.9523809523809523,0.9354838709677418,27,"['symmetry_se', 'fractal_dimension_worst', 'concavity_mean', 'smoothness_se', 'fractal_dimension_mean', 'radius_se', 'texture_se', 'area_worst', 'area_se', 'fractal_dimension_se', 'smoothness_mean', 'area_mean', 'concavity_worst', 'radius_mean', 'symmetry_mean', 'perimeter_se', 'texture_mean', 'texture_worst', 'smoothness_worst', 'compactness_worst', 'symmetry_worst', 'compactness_mean', 'perimeter_mean', 'concavity_se', 'radius_worst', 'concave points_se', 'compactness_se']"
F1C,<class 'sklearn.feature_selection._univariate_selection.SelectPercentile'>,<catboost.core.CatBoostClassifier object at 0x000001E3CC4F92E0>,{},0.014840126037597656,0.9748677248677249,0.9338624338624338,0.9682539682539683,0.9193548387096775,27,"['symmetry_se', 'fractal_dimension_worst', 'concavity_mean', 'smoothness_se', 'fractal_dimension_mean', 'radius_se', 'texture_se', 'area_worst', 'area_se', 'fractal_dimension_se', 'smoothness_mean', 'area_mean', 'concavity_worst', 'radius_mean', 'symmetry_mean', 'perimeter_se', 'texture_mean', 'texture_worst', 'smoothness_worst', 'compactness_worst', 'symmetry_worst', 'compactness_mean', 'perimeter_mean', 'concavity_se', 'radius_worst', 'concave points_se', 'compactness_se']"
F1C,<class 'sklearn.feature_selection._univariate_selection.SelectPercentile'>,<catboost.core.CatBoostClassifier object at 0x000001E3CC4F9340>,{},0.010971546173095703,0.9715608465608465,0.9384920634920635,0.9677419354838709,0.9268292682926829,27,"['symmetry_se', 'fractal_dimension_worst', 'concavity_mean', 'smoothness_se', 'fractal_dimension_mean', 'radius_se', 'texture_se', 'area_worst', 'area_se', 'fractal_dimension_se', 'smoothness_mean', 'area_mean', 'concavity_worst', 'radius_mean', 'symmetry_mean', 'perimeter_se', 'texture_mean', 'texture_worst', 'smoothness_worst', 'compactness_worst', 'symmetry_worst', 'compactness_mean', 'perimeter_mean', 'concavity_se', 'radius_worst', 'concave points_se', 'compactness_se']"
F1C,<class 'sklearn.feature_selection._univariate_selection.SelectPercentile'>,<catboost.core.CatBoostClassifier object at 0x000001E3CC4F93A0>,{},0.011967658996582031,0.9715608465608465,0.9384920634920635,0.9677419354838709,0.9268292682926829,27,"['symmetry_se', 'fractal_dimension_worst', 'concavity_mean', 'smoothness_se', 'fractal_dimension_mean', 'radius_se', 'texture_se', 'area_worst', 'area_se', 'fractal_dimension_se', 'smoothness_mean', 'area_mean', 'concavity_worst', 'radius_mean', 'symmetry_mean', 'perimeter_se', 'texture_mean', 'texture_worst', 'smoothness_worst', 'compactness_worst', 'symmetry_worst', 'compactness_mean', 'perimeter_mean', 'concavity_se', 'radius_worst', 'concave points_se', 'compactness_se']"
F1C,<class 'sklearn.feature_selection._univariate_selection.SelectPercentile'>,DecisionTreeClassifier(),{},0.01296687126159668,0.960978835978836,0.9338624338624338,0.9457364341085271,0.9193548387096775,27,"['symmetry_se', 'fractal_dimension_worst', 'concavity_mean', 'smoothness_se', 'fractal_dimension_mean', 'radius_se', 'texture_se', 'area_worst', 'area_se', 'fractal_dimension_se', 'smoothness_mean', 'area_mean', 'concavity_worst', 'radius_mean', 'symmetry_mean', 'perimeter_se', 'texture_mean', 'texture_worst', 'smoothness_worst', 'compactness_worst', 'symmetry_worst', 'compactness_mean', 'perimeter_mean', 'concavity_se', 'radius_worst', 'concave points_se', 'compactness_se']"
F1C,<class 'sklearn.feature_selection._univariate_selection.SelectPercentile'>,"DecisionTreeClassifier(max_depth=1, max_leaf_nodes=3)",{},0.011203289031982422,0.8935185185185185,0.8935185185185185,0.8615384615384615,0.8615384615384615,27,"['symmetry_se', 'fractal_dimension_worst', 'concavity_mean', 'smoothness_se', 'fractal_dimension_mean', 'radius_se', 'texture_se', 'area_worst', 'area_se', 'fractal_dimension_se', 'smoothness_mean', 'area_mean', 'concavity_worst', 'radius_mean', 'symmetry_mean', 'perimeter_se', 'texture_mean', 'texture_worst', 'smoothness_worst', 'compactness_worst', 'symmetry_worst', 'compactness_mean', 'perimeter_mean', 'concavity_se', 'radius_worst', 'concave points_se', 'compactness_se']"
